Local;fecha;Base0;Base<>0;Impuestos;Venta-Impuesto;Suma de total_venta_sinimpuestos
;23-mar;$981,62;$227,34;$34,10;$1.243,06;1208,959004
;24-mar;$740,14;$335,19;$50,28;$1.125,60;1075,3253
;25-mar;$534,39;$178,76;$26,81;$739,96;713,1451783
;26-mar;$614,40;$278,42;$41,76;$934,58;892,8181565
;27-mar;$534,10;$191,74;$28,76;$754,60;725,8411696
;28-mar;$662,69;$360,49;$54,07;$1.077,25;1023,177274
;29-mar;$872,74;$251,26;$37,69;$1.161,69;1123,997461
;30-mar;$556,61;$333,79;$50,07;$940,47;890,4040913
;31-mar;$810,93;$368,70;$55,31;$1.234,94;1179,636804
;01-abr;$596,79;$251,65;$37,75;$886,18;848,436887
;02-abr;$847,09;$293,45;$44,02;$1.184,56;1140,538652
;03-abr;$845,22;$330,16;$49,52;$1.224,91;1175,385748
;04-abr;$876,93;$433,54;$65,03;$1.375,50;1310,466552
;05-abr;$1.097,08;$391,40;$58,71;$1.547,19;1488,478413
;06-abr;$776,34;$385,63;$57,84;$1.219,82;1161,971078
;07-abr;$759,10;$305,45;$45,82;$1.110,36;1064,547035
;08-abr;$481,76;$326,57;$48,99;$857,31;808,3291522
;09-abr;$555,21;$293,04;$43,96;$892,20;848,2422522
;10-abr;$605,30;$201,33;$30,20;$836,84;806,6347913
;11-abr;$1.034,82;$374,45;$56,17;$1.465,44;1409,273365
;12-abr;$677,49;$296,67;$44,50;$1.018,66;974,1622826
;13-abr;$608,22;$315,75;$47,36;$971,34;923,9755696
;14-abr;$910,39;$553,26;$82,99;$1.546,63;1463,642387
;15-abr;$880,36;$323,81;$48,57;$1.252,74;1204,171574
;16-abr;$911,30;$410,04;$61,51;$1.382,85;1321,340152
;17-abr;$564,97;$206,44;$30,97;$802,37;771,4053304
;18-abr;$634,22;$321,84;$48,28;$1.004,34;956,0622304
;19-abr;$849,73;$352,95;$52,94;$1.255,63;1202,684239
;20-abr;$726,14;$380,02;$57,00;$1.163,15;1106,152026
;21-abr;$813,48;$207,04;$31,06;$1.051,58;1020,522539
;22-abr;$581,88;$216,60;$32,49;$830,97;798,4844174
;23-abr;$789,60;$233,14;$34,97;$1.057,71;1022,734648
;24-abr;$592,29;$326,40;$48,96;$967,65;918,6868739
;25-abr;$473,98;$249,83;$37,48;$761,29;723,8154174
;26-abr;$782,08;$220,85;$33,13;$1.036,05;1002,921661
;27-abr;$601,43;$284,86;$42,73;$929,02;886,2871696
;28-abr;$673,33;$482,25;$72,34;$1.227,91;1155,57487
;29-abr;$535,65;$276,90;$41,54;$854,09;812,5563565
;30-abr;$802,12;$394,87;$59,23;$1.256,23;1196,998891
;01-may;$1.204,07;$452,89;$67,93;$1.724,89;1656,960987
;02-may;$822,32;$341,60;$51,24;$1.215,16;1163,917991
;03-may;$1.061,75;$386,25;$57,94;$1.505,94;1448,005339
;04-may;$729,95;$258,97;$38,85;$1.027,76;988,9151739
;05-may;$756,03;$317,37;$47,60;$1.121,00;1073,394991
;06-may;$633,03;$237,69;$35,65;$906,37;870,7201478
;07-may;$622,78;$299,82;$44,97;$967,58;922,6038
;08-may;$811,96;$148,84;$22,33;$983,12;960,7946957
;09-may;$720,71;$213,59;$32,04;$966,33;934,2960739
Total 056-NARANJITO;;$52.075,86;$21.698,72;$3.254,81;$77.029,38;73774,57307
057-VINCES 4;01-mar;$517,37;$167,40;$25,11;$709,88;684,7701174
;02-mar;$365,14;$93,24;$13,99;$472,36;458,3754392
;03-mar;$405,26;$104,29;$15,64;$525,19;509,5507087
;04-mar;$432,47;$90,23;$13,53;$536,24;522,7011087
;05-mar;$429,84;$163,46;$24,52;$617,81;593,2943087
;06-mar;$381,69;$99,27;$14,89;$495,85;480,9605826
;07-mar;$395,41;$108,56;$16,28;$520,26;503,9720304
;08-mar;$578,90;$119,79;$17,97;$716,66;698,6877
;09-mar;$539,31;$151,84;$22,78;$713,93;691,1499957
;10-mar;$595,41;$131,89;$19,78;$747,08;727,2924957
;11-mar;$381,15;$88,90;$13,33;$483,38;470,0454957
;12-mar;$309,02;$122,15;$18,32;$449,50;431,1745044
;13-mar;$363,96;$80,82;$12,12;$456,91;444,7834218
;14-mar;$448,77;$100,01;$15,00;$563,78;548,7768174
;15-mar;$630,85;$150,98;$22,65;$804,47;781,8224087
;16-mar;$535,60;$101,75;$15,26;$652,61;637,3482522
;17-mar;$595,25;$142,76;$21,41;$759,43;738,0112131
;18-mar;$556,75;$184,19;$27,63;$768,57;740,938787
;19-mar;$409,06;$134,00;$20,10;$563,16;543,0616435
;20-mar;$524,50;$145,72;$21,86;$692,07;670,2142131
;21-mar;$414,29;$116,12;$17,42;$547,83;530,4082783
;22-mar;$384,53;$100,56;$15,08;$500,17;485,0870783
;23-mar;$550,07;$172,86;$25,93;$748,86;722,9344131
;24-mar;$335,31;$204,71;$30,71;$570,73;540,0220087
;25-mar;$396,77;$137,34;$20,60;$554,72;534,1162218
;26-mar;$408,93;$105,01;$15,75;$529,70;513,9486087
;27-mar;$460,90;$101,43;$15,21;$577,54;562,3266304
;28-mar;$493,17;$136,73;$20,51;$650,41;629,8974826
;29-mar;$545,07;$138,00;$20,70;$703,77;683,0727478
;30-mar;$488,06;$143,32;$21,50;$652,88;631,3796696
;31-mar;$532,78;$112,91;$16,94;$662,62;645,6853739
;01-abr;$400,96;$81,78;$12,27;$495,01;482,7465261
;02-abr;$514,99;$138,53;$20,78;$674,31;653,5259348
;03-abr;$415,59;$77,66;$11,65;$504,90;493,2515826
;04-abr;$427,35;$146,06;$21,91;$595,32;573,4095304
;05-abr;$562,17;$100,04;$15,01;$677,21;662,2040783
;06-abr;$407,70;$114,38;$17,16;$539,23;522,0775739
;07-abr;$475,51;$103,81;$15,57;$594,90;579,3262826
;08-abr;$406,15;$93,07;$13,96;$513,18;499,2197957
;09-abr;$490,91;$132,07;$19,81;$642,79;622,9799783
;10-abr;$512,22;$79,84;$11,98;$604,04;592,0648131
;11-abr;$368,99;$124,81;$18,72;$512,52;493,8008609
;12-abr;$589,52;$110,27;$16,54;$716,33;699,7903957
;13-abr;$547,20;$99,30;$14,90;$661,40;646,5015609
;14-abr;$445,05;$139,63;$20,94;$605,62;584,6799348
;15-abr;$576,17;$58,68;$8,80;$643,66;634,8572913
;16-abr;$436,50;$107,46;$16,12;$560,08;543,9649044
;17-abr;$558,65;$195,59;$29,34;$783,58;754,2427696
;18-abr;$365,85;$88,36;$13,25;$467,47;454,2180913
;19-abr;$453,30;$164,62;$24,69;$642,61;617,9198305
;20-abr;$407,60;$120,67;$18,10;$546,36;528,2624
;21-abr;$537,31;$145,73;$21,86;$704,90;683,0450826
;22-abr;$561,72;$151,98;$22,80;$736,50;713,700987
;23-abr;$394,46;$136,20;$20,43;$551,09;530,6578609
;24-abr;$449,46;$119,42;$17,91;$586,79;568,8782826
;25-abr;$515,28;$146,88;$22,03;$684,20;662,1649
;26-abr;$555,71;$136,45;$20,47;$712,64;692,1690131
;27-abr;$548,52;$173,51;$26,03;$748,06;722,0332522
;28-abr;$509,12;$119,68;$17,95;$646,76;628,8052218
;29-abr;$400,29;$100,95;$15,14;$516,38;501,2337478
;30-abr;$431,73;$107,91;$16,19;$555,83;539,6385739
;01-may;$418,82;$127,83;$19,17;$565,83;546,6549435
;02-may;$313,96;$134,93;$20,24;$469,13;448,8897217
;03-may;$480,91;$124,04;$18,61;$623,55;604,9427
;04-may;$432,54;$177,05;$26,56;$636,15;609,5936478
;05-may;$386,60;$74,63;$11,19;$472,43;461,2312479
;06-may;$451,84;$138,86;$20,83;$611,53;590,6993652
;07-may;$525,83;$137,41;$20,61;$683,85;663,2361826
;08-may;$302,37;$91,54;$13,73;$407,65;393,917987
;09-may;$377,46;$87,36;$13,10;$477,92;464,8158565
Total 057-VINCES 4;;$32.361,86;$8.659,30;$1.298,89;$42.320,06;41021,16247
058-TRES POSTES 2;01-mar;$879,03;$326,72;$49,01;$1.254,76;1205,748504
;02-mar;$702,27;$320,88;$48,13;$1.071,28;1023,149009
;03-mar;$536,83;$285,71;$42,86;$865,40;822,546387
;04-mar;$598,63;$222,30;$33,35;$854,28;820,9311087
;05-mar;$728,64;$227,86;$34,18;$990,69;956,5067913
;06-mar;$873,32;$252,16;$37,82;$1.163,30;1125,473643
;07-mar;$802,99;$207,37;$31,11;$1.041,47;1010,360087
;08-mar;$750,76;$297,77;$44,66;$1.093,19;1048,526752
;09-mar;$784,29;$230,44;$34,57;$1.049,29;1014,722352
;10-mar;$758,18;$248,74;$37,31;$1.044,23;1006,916565
;11-mar;$923,42;$251,14;$37,67;$1.212,23;1174,563804
;12-mar;$822,74;$287,79;$43,17;$1.153,70;1110,531709
;13-mar;$675,51;$226,40;$33,96;$935,87;901,9082478
;14-mar;$772,91;$257,59;$38,64;$1.069,14;1030,505613
;15-mar;$1.030,80;$394,97;$59,24;$1.485,02;1425,770604
;16-mar;$586,29;$319,02;$47,85;$953,16;905,3108957
;17-mar;$1.078,37;$286,31;$42,95;$1.407,63;1364,684778
;18-mar;$849,58;$211,71;$31,76;$1.093,05;1061,289848
;19-mar;$701,88;$205,31;$30,80;$937,98;907,1871261
;20-mar;$769,14;$258,57;$38,79;$1.066,50;1027,712861
;21-mar;$631,31;$238,30;$35,75;$905,35;869,6073
;22-mar;$904,02;$311,36;$46,70;$1.262,09;1215,387409
;23-mar;$788,26;$216,05;$32,41;$1.036,72;1004,308826
;24-mar;$821,70;$341,62;$51,24;$1.214,56;1163,31803
;25-mar;$789,86;$189,93;$28,49;$1.008,28;979,7882913
;26-mar;$695,92;$121,65;$18,25;$835,82;817,5692783
;27-mar;$463,00;$180,83;$27,12;$670,95;643,8272522
;28-mar;$838,76;$278,99;$41,85;$1.159,60;1117,751691
;29-mar;$696,21;$223,85;$33,58;$953,64;920,0624783
;30-mar;$520,98;$188,29;$28,24;$737,52;709,2723826
;31-mar;$813,37;$228,81;$34,32;$1.076,50;1042,176691
;01-abr;$746,46;$388,83;$58,32;$1.193,61;1135,282804
;02-abr;$903,01;$357,24;$53,59;$1.313,83;1260,24513
;03-abr;$805,81;$210,59;$31,59;$1.047,99;1016,398122
;04-abr;$833,67;$282,63;$42,40;$1.158,70;1116,305065
;05-abr;$970,00;$238,08;$35,71;$1.243,79;1208,080057
;06-abr;$677,11;$299,43;$44,91;$1.021,45;976,5375565
;07-abr;$832,99;$223,73;$33,56;$1.090,28;1056,722461
;08-abr;$807,17;$354,03;$53,10;$1.214,30;1161,19813
;09-abr;$791,55;$185,69;$27,85;$1.005,09;977,2403696
;10-abr;$695,13;$101,73;$15,26;$812,13;796,8671043
;11-abr;$738,93;$179,53;$26,93;$945,39;918,4581565
;12-abr;$773,35;$267,96;$40,19;$1.081,51;1041,311743
;13-abr;$554,31;$156,48;$23,47;$734,26;710,7865087
;14-abr;$888,32;$254,37;$38,16;$1.180,85;1142,696504
;15-abr;$945,34;$286,44;$42,97;$1.274,75;1231,779874
;16-abr;$926,65;$295,46;$44,32;$1.266,43;1222,115465
;17-abr;$770,57;$288,11;$43,22;$1.101,90;1058,679465
;18-abr;$679,78;$281,54;$42,23;$1.003,55;961,3208218
;19-abr;$808,98;$265,81;$39,87;$1.114,66;1074,7905
;20-abr;$844,61;$241,65;$36,25;$1.122,50;1086,257461
;21-abr;$909,58;$313,36;$47,00;$1.269,95;1222,947087
;22-abr;$801,99;$259,84;$38,98;$1.100,80;1061,825061
;23-abr;$844,20;$276,07;$41,41;$1.161,68;1120,27017
;24-abr;$557,55;$182,13;$27,32;$767,00;739,6801391
;25-abr;$608,84;$173,34;$26,00;$808,18;782,1745348
;26-abr;$914,91;$266,26;$39,94;$1.221,10;1181,161696
;27-abr;$686,23;$181,97;$27,30;$895,50;868,2025174
;28-abr;$769,05;$236,33;$35,45;$1.040,83;1005,384787
;29-abr;$841,80;$312,99;$46,95;$1.201,74;1154,788457
;30-abr;$857,52;$253,41;$38,01;$1.148,94;1110,931843
;01-may;$722,81;$256,34;$38,45;$1.017,61;979,1575087
;02-may;$724,81;$337,06;$50,56;$1.112,44;1061,878091
;03-may;$830,88;$350,17;$52,53;$1.233,57;1181,047509
;04-may;$557,42;$279,21;$41,88;$878,51;836,6308479
;05-may;$822,68;$237,77;$35,67;$1.096,12;1060,455691
;06-may;$759,73;$240,90;$36,13;$1.036,76;1000,62673
;07-may;$1.001,44;$357,62;$53,64;$1.412,71;1359,06563
;08-may;$690,01;$213,19;$31,98;$935,17;903,1966652
;09-may;$702,06;$267,11;$40,07;$1.009,24;969,1741783
Total 058-TRES POSTES 2;;$54.186,23;$17.992,85;$2.698,93;$74.878,02;72179,08876
059-FRAGATA;01-mar;$566,12;$222,50;$33,38;$822,00;788,6268653
;02-mar;$420,53;$299,90;$44,99;$765,42;720,4296218
;03-mar;$540,89;$253,21;$37,98;$832,08;794,1026087
;04-mar;$432,13;$171,98;$25,80;$629,91;604,1111783
;05-mar;$603,68;$309,41;$46,41;$959,50;913,0892348
;06-mar;$561,19;$261,40;$39,21;$861,80;822,5939826
;07-mar;$928,80;$336,09;$50,41;$1.315,30;1264,887626
;08-mar;$604,70;$312,42;$46,86;$963,98;917,1157001
;09-mar;$684,11;$222,22;$33,33;$939,67;906,338087
;10-mar;$734,26;$213,64;$32,05;$979,95;947,900187
;11-mar;$555,58;$253,18;$37,98;$846,73;808,7583826
;12-mar;$682,32;$344,96;$51,74;$1.079,02;1027,28057
;13-mar;$633,41;$157,34;$23,60;$814,34;790,7436087
;14-mar;$682,17;$314,30;$47,15;$1.043,61;996,466287
;15-mar;$717,30;$286,35;$42,95;$1.046,60;1003,650039
;16-mar;$600,85;$223,42;$33,51;$857,78;824,2675479
;17-mar;$775,99;$372,32;$55,85;$1.204,16;1148,315639
;18-mar;$497,71;$193,18;$28,98;$719,86;690,8875305
;19-mar;$763,35;$210,58;$31,59;$1.005,53;973,9383
;20-mar;$583,28;$215,62;$32,34;$831,25;798,9064305
;21-mar;$741,04;$198,77;$29,82;$969,62;939,8069174
;22-mar;$596,13;$274,21;$41,13;$911,47;870,3349
;23-mar;$593,81;$176,95;$26,54;$797,30;770,755087
;24-mar;$594,37;$255,31;$38,30;$887,98;849,6820653
;25-mar;$521,29;$153,89;$23,08;$698,26;675,1806478
;26-mar;$602,36;$242,05;$36,31;$880,72;844,4139696
;27-mar;$731,58;$152,28;$22,84;$906,71;883,8644087
;28-mar;$549,78;$274,94;$41,24;$865,96;824,7185305
;29-mar;$654,45;$263,08;$39,46;$956,99;917,5302652
;30-mar;$404,37;$238,67;$35,80;$678,84;643,0399435
;31-mar;$604,08;$221,89;$33,28;$859,26;825,9763131
;01-abr;$507,93;$318,42;$47,76;$874,12;826,3531609
;02-abr;$654,35;$429,19;$64,38;$1.147,91;1083,534017
;03-abr;$563,04;$269,36;$40,40;$872,80;832,3952
;04-abr;$598,87;$246,71;$37,01;$882,58;845,5715348
;05-abr;$523,40;$251,43;$37,71;$812,54;774,8292261
;06-abr;$386,22;$154,52;$23,18;$563,92;540,7443479
;07-abr;$527,73;$229,32;$34,40;$791,45;757,0509
;08-abr;$500,52;$263,74;$39,56;$803,82;764,2621783
;09-abr;$669,57;$244,53;$36,68;$950,79;914,1082826
;10-abr;$590,20;$191,26;$28,69;$810,15;781,4579
;11-abr;$650,48;$292,86;$43,93;$987,26;943,3329914
;12-abr;$487,61;$222,25;$33,34;$743,19;709,8564131
;13-abr;$532,52;$201,00;$30,15;$763,67;733,5210435
;14-abr;$754,29;$251,94;$37,79;$1.044,03;1006,235083
;15-abr;$569,36;$290,88;$43,63;$903,87;860,2367696
;16-abr;$590,57;$254,07;$38,11;$882,76;844,6451522
;17-abr;$586,83;$215,04;$32,26;$834,13;801,8730261
;18-abr;$530,88;$221,35;$33,20;$785,43;752,2313348
;19-abr;$1.022,10;$180,20;$27,03;$1.229,33;1202,301309
;20-abr;$884,27;$263,54;$39,53;$1.187,34;1147,810774
;21-abr;$764,04;$308,83;$46,32;$1.119,19;1072,864704
;22-abr;$797,95;$203,95;$30,59;$1.032,50;1001,905704
;23-abr;$758,78;$205,61;$30,84;$995,23;964,388187
;24-abr;$623,38;$214,27;$32,14;$869,78;837,6432392
;25-abr;$826,97;$292,44;$43,87;$1.163,28;1119,415757
;26-abr;$463,77;$172,30;$25,84;$661,91;636,0641913
;27-abr;$516,46;$179,31;$26,90;$722,66;695,7622652
;28-abr;$544,13;$180,34;$27,05;$751,52;724,4649087
;29-abr;$475,96;$263,90;$39,59;$779,45;739,8617218
;30-abr;$1.126,88;$232,54;$34,88;$1.394,31;1359,423474
;01-may;$556,24;$219,65;$32,95;$808,84;775,895174
;02-may;$600,21;$248,87;$37,33;$886,40;849,0746
;03-may;$465,74;$313,92;$47,09;$826,75;779,6594131
;04-may;$651,33;$219,82;$32,97;$904,12;871,1446522
;05-may;$548,99;$274,79;$41,22;$865,00;823,7797218
;06-may;$642,42;$282,21;$42,33;$966,95;924,6220696
;07-may;$661,64;$343,81;$51,57;$1.057,02;1005,44647
;08-may;$513,21;$242,78;$36,42;$792,41;755,9887392
;09-may;$551,19;$221,52;$33,23;$805,95;772,718987
Total 059-FRAGATA;;$43.381,66;$17.238,52;$2.585,78;$63.205,97;60620,1871
061-YAGUACHI 2;01-mar;$1.317,46;$611,14;$91,67;$2.020,27;1928,600104
;02-mar;$1.100,30;$340,46;$51,07;$1.491,83;1440,759726
;03-mar;$1.086,73;$352,32;$52,85;$1.491,90;1439,050961
;04-mar;$712,34;$281,40;$42,21;$1.035,95;993,7443087
;05-mar;$1.177,16;$345,38;$51,81;$1.574,36;1522,547752
;06-mar;$1.316,51;$334,61;$50,19;$1.701,30;1651,111561
;07-mar;$1.265,38;$482,76;$72,41;$1.820,55;1748,139296
;08-mar;$1.354,92;$394,44;$59,17;$1.808,53;1749,363517
;09-mar;$1.115,90;$392,47;$58,87;$1.567,24;1508,369952
;10-mar;$1.231,37;$405,35;$60,80;$1.697,53;1636,724344
;11-mar;$1.495,46;$499,05;$74,86;$2.069,37;1994,514135
;12-mar;$1.193,78;$333,85;$50,08;$1.577,71;1527,632148
;13-mar;$1.002,60;$341,08;$51,16;$1.394,84;1343,68187
;14-mar;$1.514,52;$522,60;$78,39;$2.115,50;2037,113457
;15-mar;$1.646,79;$646,24;$96,94;$2.389,96;2293,022004
;16-mar;$1.159,01;$429,41;$64,41;$1.652,83;1588,416817
;17-mar;$1.244,13;$301,63;$45,24;$1.591,00;1545,759017
;18-mar;$1.118,91;$381,40;$57,21;$1.557,52;1500,31133
;19-mar;$1.324,88;$409,59;$61,44;$1.795,91;1734,466617
;20-mar;$1.404,55;$465,44;$69,82;$1.939,81;1869,994865
;21-mar;$1.265,43;$416,13;$62,42;$1.743,98;1681,560757
;22-mar;$1.311,23;$475,83;$71,37;$1.858,42;1787,051022
;23-mar;$1.004,98;$332,99;$49,95;$1.387,91;1337,965457
;24-mar;$1.251,79;$366,46;$54,97;$1.673,22;1618,251565
;25-mar;$1.083,25;$379,71;$56,96;$1.519,92;1462,965483
;26-mar;$1.119,65;$376,21;$56,43;$1.552,29;1495,855383
;27-mar;$885,53;$258,51;$38,78;$1.182,82;1144,041548
;28-mar;$1.056,56;$416,60;$62,49;$1.535,64;1473,155596
;29-mar;$1.105,96;$430,65;$64,60;$1.601,21;1536,607996
;30-mar;$1.274,96;$607,47;$91,12;$1.973,55;1882,4261
;31-mar;$1.268,90;$599,67;$89,95;$1.958,52;1868,569274
;01-abr;$1.232,23;$512,91;$76,94;$1.822,08;1745,141057
;02-abr;$1.344,83;$598,06;$89,71;$2.032,59;1942,886135
;03-abr;$1.183,47;$520,37;$78,06;$1.781,90;1703,840591
;04-abr;$884,47;$294,19;$44,13;$1.222,78;1178,65643
;05-abr;$1.418,30;$559,20;$83,88;$2.061,38;1977,501526
;06-abr;$1.144,26;$372,48;$55,87;$1.572,61;1516,7367
;07-abr;$1.396,21;$395,08;$59,26;$1.850,56;1791,296852
;08-abr;$1.096,39;$479,43;$71,92;$1.647,74;1575,82487
;09-abr;$1.064,48;$252,41;$37,86;$1.354,76;1316,892826
;10-abr;$983,90;$275,27;$41,29;$1.300,46;1259,170061
;11-abr;$1.115,03;$408,24;$61,24;$1.584,50;1523,267217
;12-abr;$1.136,54;$357,78;$53,67;$1.547,99;1494,32427
;13-abr;$1.271,84;$502,55;$75,38;$1.849,77;1774,386744
;14-abr;$1.357,39;$404,40;$60,66;$1.822,44;1761,783283
;15-abr;$1.435,83;$504,27;$75,64;$2.015,75;1940,106961
;16-abr;$1.138,51;$428,48;$64,27;$1.631,27;1566,99423
;17-abr;$1.462,69;$476,87;$71,53;$2.011,09;1939,559287
;18-abr;$787,30;$278,51;$41,78;$1.107,58;1065,804352
;19-abr;$1.058,60;$357,00;$53,55;$1.469,15;1415,602426
;20-abr;$927,96;$438,02;$65,70;$1.431,69;1365,981691
;21-abr;$1.208,77;$427,67;$64,15;$1.700,58;1636,433057
;22-abr;$1.144,87;$290,69;$43,60;$1.479,17;1435,565444
;23-abr;$1.169,20;$337,66;$50,65;$1.557,52;1506,867148
;24-abr;$946,45;$337,21;$50,58;$1.334,24;1283,654913
;25-abr;$958,59;$377,01;$56,55;$1.392,15;1335,596978
;26-abr;$1.196,62;$406,60;$60,99;$1.664,21;1603,220044
;27-abr;$1.135,87;$392,68;$58,90;$1.587,46;1528,553
;28-abr;$1.209,63;$431,19;$64,68;$1.705,50;1640,818426
;29-abr;$1.323,04;$404,96;$60,74;$1.788,74;1727,999557
;30-abr;$983,45;$495,92;$74,39;$1.553,76;1479,367874
;01-may;$1.192,76;$328,97;$49,35;$1.571,08;1521,732283
;02-may;$1.170,53;$500,55;$75,08;$1.746,17;1671,086674
;03-may;$1.191,45;$457,58;$68,64;$1.717,66;1649,023961
;04-may;$1.175,66;$496,67;$74,50;$1.746,84;1672,335539
;05-may;$1.078,24;$429,42;$64,41;$1.572,08;1507,665835
;06-may;$1.198,05;$332,14;$49,82;$1.580,01;1530,186391
;07-may;$1.360,15;$388,27;$58,24;$1.806,66;1748,423739
;08-may;$1.033,53;$407,32;$61,10;$1.501,94;1440,840944
;09-may;$999,73;$303,09;$45,46;$1.348,28;1302,819222
Total 061-YAGUACHI 2;;$82.527,73;$28.891,99;$4.333,80;$115.753,52;111419,7225
062-SIMON BOLIVAR 2;01-mar;$1.407,91;$430,67;$64,60;$1.903,17;1838,571765
;02-mar;$1.166,97;$466,48;$69,97;$1.703,43;1633,453444
;03-mar;$1.241,75;$398,01;$59,70;$1.699,46;1639,758448
;04-mar;$784,73;$271,62;$40,74;$1.097,09;1056,350204
;05-mar;$1.175,99;$436,68;$65,50;$1.678,18;1612,676104
;06-mar;$1.133,80;$415,88;$62,38;$1.612,07;1549,684109
;07-mar;$1.145,63;$385,24;$57,79;$1.588,66;1530,870844
;08-mar;$1.016,53;$525,12;$78,77;$1.620,42;1541,650257
;09-mar;$969,95;$482,59;$72,39;$1.524,93;1452,540857
;10-mar;$1.199,57;$469,21;$70,38;$1.739,16;1668,782844
;11-mar;$1.079,86;$379,40;$56,91;$1.516,17;1459,261917
;12-mar;$1.156,21;$430,45;$64,57;$1.651,22;1586,656343
;13-mar;$927,35;$337,12;$50,57;$1.315,04;1264,468865
;14-mar;$1.384,10;$390,83;$58,62;$1.833,55;1774,928426
;15-mar;$1.305,89;$446,06;$66,91;$1.818,86;1751,950113
;16-mar;$1.286,69;$384,18;$57,63;$1.728,50;1670,875178
;17-mar;$1.413,23;$446,63;$66,99;$1.926,85;1859,857826
;18-mar;$1.062,92;$390,32;$58,55;$1.511,78;1453,235835
;19-mar;$1.164,02;$394,87;$59,23;$1.618,12;1558,887652
;20-mar;$1.093,12;$306,79;$46,02;$1.445,93;1399,907613
;21-mar;$1.108,01;$446,76;$67,01;$1.621,79;1554,772957
;22-mar;$1.192,93;$457,62;$68,64;$1.719,19;1650,546196
;23-mar;$765,97;$257,36;$38,60;$1.061,94;1023,33367
;24-mar;$1.266,75;$380,30;$57,04;$1.704,09;1647,044826
;25-mar;$1.005,33;$297,75;$44,66;$1.347,74;1303,080687
;26-mar;$960,36;$372,38;$55,86;$1.388,60;1332,742083
;27-mar;$831,17;$230,61;$34,59;$1.096,38;1061,786448
;28-mar;$1.098,10;$377,13;$56,57;$1.531,80;1475,227552
;29-mar;$1.260,89;$505,86;$75,88;$1.842,63;1766,752309
;30-mar;$815,12;$256,00;$38,40;$1.109,52;1071,123557
;31-mar;$1.200,70;$442,94;$66,44;$1.710,09;1643,643913
;01-abr;$1.072,28;$563,66;$84,55;$1.720,48;1635,934291
;02-abr;$1.159,99;$413,99;$62,10;$1.636,08;1573,979157
;03-abr;$922,97;$367,25;$55,09;$1.345,30;1290,213644
;04-abr;$929,91;$433,28;$64,99;$1.428,18;1363,188848
;05-abr;$1.225,25;$554,22;$83,13;$1.862,60;1779,468444
;06-abr;$986,25;$356,13;$53,42;$1.395,79;1342,373596
;07-abr;$1.185,83;$414,64;$62,20;$1.662,67;1600,470039
;08-abr;$1.337,22;$361,54;$54,23;$1.753,00;1698,767339
;09-abr;$661,80;$164,52;$24,68;$850,99;826,3107435
;10-abr;$649,28;$190,37;$28,56;$868,20;839,6462739
;11-abr;$670,52;$208,08;$31,21;$909,81;878,600487
;12-abr;$1.300,17;$396,17;$59,43;$1.755,77;1696,347926
;13-abr;$900,41;$422,96;$63,44;$1.386,81;1323,367952
;14-abr;$1.124,64;$375,20;$56,28;$1.556,13;1499,845717
;15-abr;$1.061,52;$434,40;$65,16;$1.561,08;1495,919996
;16-abr;$1.033,63;$388,28;$58,24;$1.480,16;1421,91483
;17-abr;$922,54;$340,24;$51,04;$1.313,81;1262,777461
;18-abr;$1.003,91;$435,34;$65,30;$1.504,56;1439,259439
;19-abr;$949,34;$390,78;$58,62;$1.398,74;1340,121143
;20-abr;$711,45;$321,68;$48,25;$1.081,39;1033,1363
;21-abr;$1.075,20;$371,65;$55,75;$1.502,60;1446,850239
;22-abr;$1.126,44;$401,28;$60,19;$1.587,91;1527,720026
;23-abr;$894,08;$254,45;$38,17;$1.186,70;1148,5291
;24-abr;$1.033,48;$350,38;$52,56;$1.436,42;1383,862978
;25-abr;$942,30;$288,62;$43,29;$1.274,21;1230,915039
;26-abr;$1.063,95;$321,27;$48,19;$1.433,41;1385,221587
;27-abr;$1.012,92;$415,69;$62,35;$1.490,97;1428,618044
;28-abr;$901,32;$366,39;$54,96;$1.322,66;1267,704035
;29-abr;$1.177,88;$300,90;$45,14;$1.523,92;1478,782804
;30-abr;$996,45;$467,91;$70,19;$1.534,55;1464,359909
;01-may;$1.067,40;$400,92;$60,14;$1.528,46;1468,319757
;02-may;$1.092,00;$349,62;$52,44;$1.494,07;1441,621817
;03-may;$1.314,00;$523,30;$78,50;$1.915,80;1837,3061
;04-may;$942,96;$419,07;$62,86;$1.424,90;1362,035244
;05-may;$1.206,15;$400,68;$60,10;$1.666,94;1606,834761
;06-may;$1.144,65;$361,31;$54,20;$1.560,16;1505,960652
;07-may;$1.067,91;$356,58;$53,49;$1.477,98;1424,488813
;08-may;$1.047,51;$319,81;$47,97;$1.415,30;1367,324935
;09-may;$884,07;$250,94;$37,64;$1.172,65;1135,011252
Total 062-SIMON BOLIVAR 2;;$74.421,12;$26.666,42;$3.999,96;$105.087,50;101087,5336
063-MATA DE CACAO 2;01-mar;$1.287,76;$513,23;$76,98;$1.877,97;1800,985848
;02-mar;$861,24;$321,05;$48,16;$1.230,44;1182,284104
;03-mar;$872,56;$319,34;$47,90;$1.239,80;1191,902087
;04-mar;$753,39;$327,63;$49,14;$1.130,16;1081,016261
;05-mar;$1.272,82;$353,81;$53,07;$1.679,70;1626,629452
;06-mar;$1.151,64;$362,33;$54,35;$1.568,32;1513,968422
